1,2016-08-23 09:45:15,2016-08-23 15:45:12
1,2016-08-23 17:43:15,2016-08-23 19:54:44
1,2016-08-23 22:19:07,2016-08-23 22:40:59
1,2016-08-24 07:21:48,2016-08-24 09:12:11
1,2016-08-24 09:14:15,2016-08-24 09:19:41
1,2016-08-24 11:35:13,2016-08-24 12:34:33
1,2016-08-24 13:20:52,2016-08-24 16:07:58
1,2016-08-24 16:40:31,2016-08-24 17:48:10
1,2016-08-24 18:28:15,2016-08-24 18:51:57
1,2016-08-24 21:09:28,2016-08-24 22:17:07
1,2016-08-25 07:13:53,2016-08-25 13:36:07
1,2016-08-25 19:18:03,2016-08-25 22:41:17
1,2016-08-25 23:23:14,2016-08-25 23:30:14
1,2016-08-26 07:20:09,2016-08-26 07:44:42
1,2016-08-26 11:16:01,2016-08-26 12:19:43
1,2016-08-26 15:02:40,2016-08-26 17:08:08
1,2016-08-26 19:02:24,2016-08-26 23:02:03
1,2016-08-29 10:48:22,2016-08-29 12:06:13
1,2016-08-29 14:36:35,2016-08-29 19:10:41
1,2016-08-30 08:07:12,2016-08-30 09:03:07
1,2016-08-30 10:02:37,2016-08-30 10:04:18
1,2016-08-30 14:06:46,2016-08-30 15:16:53
1,2016-08-30 16:59:41,2016-08-30 18:16:35
1,2016-08-30 19:42:19,2016-08-30 20:21:45
1,2016-08-30 22:40:09,2016-08-30 23:38:47
1,2016-08-31 07:27:07,2016-08-31 10:59:06
1,2016-08-31 12:41:09,2016-08-31 13:16:12
1,2016-08-31 13:28:44,2016-08-31 14:05:28
1,2016-08-31 17:05:20,2016-08-31 18:29:47
1,2016-08-31 18:48:00,2016-08-31 19:51:25
1,2016-08-31 20:34:12,2016-08-31 21:07:23
1,2016-08-31 21:55:38,2016-08-31 22:28:59
1,2016-09-01 09:35:17,2016-09-01 09:59:46
1,2016-09-01 11:02:23,2016-09-01 15:44:35
1,2016-09-01 17:37:41,2016-09-01 22:09:43
1,2016-09-02 07:48:44,2016-09-02 08:16:44
1,2016-09-02 09:52:39,2016-09-02 15:20:55
1,2016-09-02 16:14:09,2016-09-02 21:13:24
1,2016-09-05 08:17:27,2016-09-05 12:53:56
1,2016-09-05 13:31:12,2016-09-05 17:17:34
1,2016-09-05 17:20:41,2016-09-05 18:08:58
1,2016-09-05 19:38:11,2016-09-05 20:18:50
1,2016-09-06 07:50:25,2016-09-06 10:12:34
1,2016-09-06 12:04:47,2016-09-06 15:34:14
1,2016-09-06 16:00:00,2016-09-06 16:40:54
1,2016-09-06 21:25:06,2016-09-06 22:06:12
1,2016-09-06 22:29:40,2016-09-06 22:33:07
1,2016-09-06 22:36:27,2016-09-06 22:39:23
1,2016-09-07 11:32:29,2016-09-07 11:36:47
1,2016-09-07 11:55:29,2016-09-07 12:58:31
1,2016-09-07 13:55:55,2016-09-07 15:23:04
1,2016-09-07 16:11:57,2016-09-07 16:18:14
1,2016-09-07 18:38:56,2016-09-07 19:47:19
1,2016-09-08 07:06:48,2016-09-08 08:05:52
1,2016-09-08 08:42:02,2016-09-08 11:35:07
1,2016-09-08 12:39:13,2016-09-08 15:03:53
1,2016-09-08 17:34:50,2016-09-08 19:29:15
1,2016-09-08 21:31:45,2016-09-08 22:35:06
1,2016-09-09 07:08:08,2016-09-09 07:16:06
1,2016-09-09 08:00:52,2016-09-09 08:36:28
1,2016-09-09 09:53:21,2016-09-09 11:28:41
1,2016-09-09 14:04:42,2016-09-09 17:09:48
1,2016-09-09 17:55:20,2016-09-09 17:57:26
1,2016-09-12 14:22:23,2016-09-12 19:02:15
1,2016-09-12 20:16:54,2016-09-12 21:39:52
1,2016-09-13 07:51:30,2016-09-13 13:20:29
1,2016-09-13 16:24:03,2016-09-13 22:34:35
1,2016-09-14 07:19:36,2016-09-14 12:37:07
1,2016-09-14 13:39:41,2016-09-14 15:07:04
1,2016-09-14 20:37:44,2016-09-14 21:24:51
1,2016-09-15 11:27:50,2016-09-15 16:31:21
1,2016-09-15 19:59:26,2016-09-15 20:01:32
1,2016-09-15 22:00:02,2016-09-15 22:19:46
1,2016-09-15 22:20:59,2016-09-15 23:24:06
1,2016-09-16 09:18:37,2016-09-16 13:07:23
1,2016-09-16 13:55:06,2016-09-16 16:33:16
1,2016-09-16 17:14:24,2016-09-16 21:43:43
1,2016-09-16 22:26:00,2016-09-16 22:50:10
2,2016-08-01 00:00:00,2016-08-01 00:00:00
2,2016-08-01 07:36:54,2016-08-01 09:02:48
2,2016-08-01 10:41:50,2016-08-01 11:20:55
2,2016-08-01 11:26:03,2016-08-01 12:16:19
2,2016-08-01 14:04:59,2016-08-01 18:28:15
2,2016-08-01 18:30:05,2016-08-01 21:48:52
2,2016-08-02 08:42:14,2016-08-02 09:50:52
2,2016-08-02 11:16:21,2016-08-02 12:21:57
2,2016-08-03 07:29:49,2016-08-03 08:59:01
2,2016-08-03 11:12:59,2016-08-03 12:50:08
2,2016-08-03 13:39:42,2016-08-03 17:32:10
2,2016-08-03 21:17:25,2016-08-03 23:24:41
2,2016-08-04 09:10:27,2016-08-04 11:01:07
2,2016-08-04 11:25:22,2016-08-04 12:18:37
2,2016-08-04 12:50:34,2016-08-04 13:58:15
2,2016-08-04 14:04:44,2016-08-04 15:11:14
2,2016-08-04 15:44:39,2016-08-04 19:42:27
2,2016-08-04 20:12:45,2016-08-04 22:57:33
2,2016-08-04 23:02:34,2016-08-04 23:41:50
2,2016-08-05 10:35:51,2016-08-05 11:18:13
2,2016-08-05 11:33:04,2016-08-05 12:30:06
2,2016-08-05 14:06:36,2016-08-05 14:53:04
2,2016-08-05 16:39:08,2016-08-05 18:08:36
2,2016-08-05 20:25:14,2016-08-05 22:28:55
2,2016-08-08 07:09:22,2016-08-08 08:11:09
2,2016-08-08 09:32:54,2016-08-08 12:42:21
2,2016-08-08 14:32:00,2016-08-08 14:34:39
2,2016-08-08 17:27:49,2016-08-08 19:01:59
2,2016-08-08 19:49:02,2016-08-08 20:35:30
2,2016-08-08 21:29:02,2016-08-08 21:49:36
2,2016-08-08 21:53:34,2016-08-08 22:15:39
2,2016-08-09 11:25:30,2016-08-09 11:29:21
2,2016-08-09 12:17:00,2016-08-09 14:12:50
2,2016-08-09 16:27:53,2016-08-09 16:47:56
2,2016-08-09 19:31:05,2016-08-09 21:00:51
2,2016-08-10 07:26:05,2016-08-10 08:43:33
2,2016-08-10 08:58:56,2016-08-10 10:35:52
2,2016-08-10 11:40:30,2016-08-10 12:53:30
2,2016-08-10 14:51:48,2016-08-10 15:25:07
2,2016-08-10 16:04:42,2016-08-10 17:06:59
2,2016-08-10 17:57:43,2016-08-10 19:57:55
2,2016-08-10 21:57:10,2016-08-10 22:30:59
2,2016-08-11 08:37:03,2016-08-11 08:41:59
2,2016-08-11 10:08:58,2016-08-11 11:07:51
2,2016-08-11 11:17:29,2016-08-11 17:46:57
2,2016-08-11 20:23:30,2016-08-11 20:51:04
2,2016-08-11 21:13:19,2016-08-11 22:43:51
2,2016-08-12 07:10:38,2016-08-12 07:46:43
2,2016-08-12 07:48:32,2016-08-12 07:51:34
2,2016-08-12 08:24:42,2016-08-12 10:41:18
2,2016-08-12 11:52:49,2016-08-12 14:40:50
2,2016-08-12 14:57:31,2016-08-12 16:22:13
2,2016-08-12 18:05:10,2016-08-12 19:56:22
2,2016-08-12 20:19:52,2016-08-12 22:51:15
2,2016-08-15 07:13:43,2016-08-15 08:13:20
2,2016-08-15 09:21:01,2016-08-15 12:41:06
2,2016-08-15 13:13:55,2016-08-15 13:26:11
2,2016-08-15 14:57:18,2016-08-15 15:27:07
2,2016-08-15 17:16:58,2016-08-15 19:04:16
2,2016-08-16 07:10:53,2016-08-16 07:31:14
2,2016-08-16 08:25:37,2016-08-16 10:29:44
2,2016-08-16 11:13:21,2016-08-16 12:09:58
2,2016-08-16 13:47:29,2016-08-16 15:14:19
2,2016-08-17 07:27:40,2016-08-17 07:31:26
2,2016-08-17 07:55:44,2016-08-17 08:00:39
2,2016-08-17 11:20:18,2016-08-17 15:16:02
2,2016-08-17 15:52:34,2016-08-17 17:53:58
2,2016-08-17 19:13:29,2016-08-17 19:55:29
2,2016-08-17 20:46:09,2016-08-17 20:55:13
2,2016-08-17 21:13:26,2016-08-17 21:30:23
2,2016-08-18 07:35:42,2016-08-18 07:59:10
2,2016-08-18 17:35:07,2016-08-18 18:01:02
2,2016-08-18 19:16:12,2016-08-18 21:39:58
2,2016-08-19 07:05:56,2016-08-19 11:16:03
2,2016-08-19 12:33:05,2016-08-19 12:51:08
2,2016-08-19 13:05:03,2016-08-19 14:13:54
2,2016-08-19 14:28:18,2016-08-19 16:04:04
2,2016-08-19 17:21:08,2016-08-19 20:14:59
2,2016-08-19 20:18:54,2016-08-19 20:31:36
2,2016-08-19 21:12:58,2016-08-19 23:37:04
2,2016-08-22 07:30:06,2016-08-22 12:43:55
2,2016-08-22 14:16:15,2016-08-22 17:29:18
2,2016-08-23 09:45:15,2016-08-23 15:45:12
2,2016-08-23 17:43:15,2016-08-23 19:54:44
2,2016-08-23 22:19:07,2016-08-23 22:40:59
2,2016-08-24 07:21:48,2016-08-24 09:12:11
2,2016-08-24 09:14:15,2016-08-24 09:19:41
2,2016-08-24 11:35:13,2016-08-24 12:34:33
2,2016-08-24 13:20:52,2016-08-24 16:07:58
2,2016-08-24 16:40:31,2016-08-24 17:48:10
2,2016-08-24 18:28:15,2016-08-24 18:51:57
2,2016-08-24 21:09:28,2016-08-24 22:17:07
2,2016-08-25 07:13:53,2016-08-25 13:36:07
2,2016-08-25 19:18:03,2016-08-25 22:41:17
2,2016-08-25 23:23:14,2016-08-25 23:30:14
2,2016-08-26 07:20:09,2016-08-26 07:44:42
2,2016-08-26 11:16:01,2016-08-26 12:19:43
2,2016-08-26 15:02:40,2016-08-26 17:08:08
2,2016-08-26 19:02:24,2016-08-26 23:02:03
2,2016-08-29 10:48:22,2016-08-29 12:06:13
2,2016-08-29 14:36:35,2016-08-29 19:10:41
2,2016-08-30 08:07:12,2016-08-30 09:03:07
2,2016-08-30 10:02:37,2016-08-30 10:04:18
2,2016-08-30 14:06:46,2016-08-30 15:16:53
2,2016-08-30 16:59:41,2016-08-30 18:16:35
2,2016-08-30 19:42:19,2016-08-30 20:21:45
2,2016-08-30 22:40:09,2016-08-30 23:38:47
2,2016-08-31 07:27:07,2016-08-31 10:59:06
2,2016-08-31 12:41:09,2016-08-31 13:16:12
2,2016-08-31 13:28:44,2016-08-31 14:05:28
2,2016-08-31 17:05:20,2016-08-31 18:29:47
2,2016-08-31 18:48:00,2016-08-31 19:51:25
2,2016-08-31 20:34:12,2016-08-31 21:07:23
2,2016-08-31 21:55:38,2016-08-31 22:28:59
2,2016-09-01 09:35:17,2016-09-01 09:59:46
2,2016-09-01 11:02:23,2016-09-01 15:44:35
2,2016-09-01 17:37:41,2016-09-01 22:09:43
2,2016-09-02 07:48:44,2016-09-02 08:16:44
2,2016-09-02 09:52:39,2016-09-02 15:20:55
2,2016-09-02 16:14:09,2016-09-02 21:13:24
2,2016-09-05 08:17:27,2016-09-05 12:53:56
2,2016-09-05 13:31:12,2016-09-05 17:17:34
2,2016-09-05 17:20:41,2016-09-05 18:08:58
2,2016-09-05 19:38:11,2016-09-05 20:18:50
2,2016-09-06 07:50:25,2016-09-06 10:12:34
2,2016-09-06 12:04:47,2016-09-06 15:34:14
2,2016-09-06 16:00:00,2016-09-06 16:40:54
2,2016-09-06 21:25:06,2016-09-06 22:06:12
2,2016-09-06 22:29:40,2016-09-06 22:33:07
2,2016-09-06 22:36:27,2016-09-06 22:39:23
2,2016-09-07 11:32:29,2016-09-07 11:36:47
2,2016-09-07 11:55:29,2016-09-07 12:58:31
2,2016-09-07 13:55:55,2016-09-07 15:23:04
2,2016-09-07 16:11:57,2016-09-07 16:18:14
2,2016-09-07 18:38:56,2016-09-07 19:47:19
2,2016-09-08 07:06:48,2016-09-08 08:05:52
2,2016-09-08 08:42:02,2016-09-08 11:35:07
2,2016-09-08 12:39:13,2016-09-08 15:03:53
2,2016-09-08 17:34:50,2016-09-08 19:29:15
2,2016-09-08 21:31:45,2016-09-08 22:35:06
2,2016-09-09 07:08:08,2016-09-09 07:16:06
2,2016-09-09 08:00:52,2016-09-09 08:36:28
2,2016-09-09 09:53:21,2016-09-09 11:28:41
2,2016-09-09 14:04:42,2016-09-09 17:09:48
2,2016-09-09 17:55:20,2016-09-09 17:57:26
2,2016-09-12 14:22:23,2016-09-12 19:02:15
2,2016-09-12 20:16:54,2016-09-12 21:39:52
2,2016-09-13 07:51:30,2016-09-13 13:20:29
2,2016-09-13 16:24:03,2016-09-13 22:34:35
2,2016-09-14 07:19:36,2016-09-14 12:37:07
2,2016-09-14 13:39:41,2016-09-14 15:07:04
2,2016-09-14 20:37:44,2016-09-14 21:24:51
2,2016-09-15 11:27:50,2016-09-15 16:31:21
2,2016-09-15 19:59:26,2016-09-15 20:01:32
2,2016-09-15 22:00:02,2016-09-15 22:19:46
2,2016-09-15 22:20:59,2016-09-15 23:24:06
2,2016-09-16 09:18:37,2016-09-16 13:07:23
2,2016-09-16 13:55:06,2016-09-16 16:33:16
2,2016-09-16 17:14:24,2016-09-16 21:43:43
2,2016-09-16 22:26:00,2016-09-16 22:50:10
2,2016-08-01 07:19:02,2016-08-01 11:07:37
2,2016-08-01 12:27:40,2016-08-01 16:14:42
2,2016-08-01 16:41:22,2016-08-01 20:46:54
2,2016-08-01 21:11:38,2016-08-01 22:19:02
2,2016-08-02 08:16:15,2016-08-02 09:32:36
2,2016-08-02 11:27:03,2016-08-02 17:44:49
2,2016-08-02 22:38:32,2016-08-02 22:56:44
2,2016-08-03 08:55:29,2016-08-03 09:25:52
2,2016-08-03 10:19:46,2016-08-03 10:25:40
2,2016-08-03 11:11:45,2016-08-03 11:16:56
2,2016-08-03 11:37:01,2016-08-03 11:37:50
2,2016-08-03 12:32:10,2016-08-03 13:48:02
2,2016-08-03 15:38:45,2016-08-03 17:22:43
2,2016-08-03 22:20:15,2016-08-03 23:51:02
2,2016-08-04 08:44:37,2016-08-04 11:16:29
2,2016-08-04 12:28:18,2016-08-04 13:48:30
2,2016-08-04 14:01:55,2016-08-04 14:31:56
2,2016-08-04 16:21:52,2016-08-04 16:23:59
2,2016-08-04 16:32:22,2016-08-04 16:50:04
2,2016-08-04 19:41:37,2016-08-04 23:00:45
2,2016-08-05 07:02:25,2016-08-05 09:20:59
2,2016-08-05 10:01:13,2016-08-05 12:32:09
2,2016-08-05 12:45:38,2016-08-05 12:48:22
2,2016-08-05 14:41:25,2016-08-05 14:43:20
2,2016-08-05 18:45:47,2016-08-05 18:54:02
2,2016-08-05 19:32:39,2016-08-05 19:42:24
2,2016-08-05 19:57:01,2016-08-05 22:12:23
2,2016-08-08 08:05:31,2016-08-08 13:38:54
2,2016-08-08 14:12:12,2016-08-08 15:57:25
2,2016-08-09 09:07:17,2016-08-09 10:21:42
2,2016-08-09 12:17:06,2016-08-09 12:30:01
2,2016-08-09 14:59:57,2016-08-09 22:50:55
2,2016-08-10 08:43:03,2016-08-10 09:37:45
2,2016-08-10 11:39:34,2016-08-10 12:15:31
2,2016-08-10 15:03:16,2016-08-10 19:32:57
2,2016-08-10 21:50:30,2016-08-10 23:33:22
2,2016-08-11 07:53:38,2016-08-11 10:53:06
2,2016-08-11 14:25:09,2016-08-11 16:24:21
2,2016-08-11 18:31:32,2016-08-11 22:43:27
2,2016-08-12 08:17:19,2016-08-12 14:35:33
2,2016-08-12 16:41:30,2016-08-12 19:22:15
2,2016-08-15 08:32:20,2016-08-15 12:22:26
2,2016-08-15 23:00:43,2016-08-15 23:01:25
2,2016-08-16 07:07:08,2016-08-16 07:47:07
2,2016-08-16 11:25:14,2016-08-16 13:34:08
2,2016-08-16 13:44:06,2016-08-16 13:46:32
2,2016-08-16 14:26:00,2016-08-16 15:31:26
2,2016-08-16 16:06:49,2016-08-16 20:00:25
2,2016-08-16 22:10:14,2016-08-16 22:28:07
2,2016-08-17 07:20:03,2016-08-17 09:38:42
2,2016-08-17 10:39:48,2016-08-17 12:45:35
2,2016-08-17 13:13:25,2016-08-17 14:04:00
2,2016-08-17 15:16:20,2016-08-17 15:32:27
2,2016-08-17 17:52:57,2016-08-17 19:35:38
2,2016-08-17 19:40:54,2016-08-17 21:13:09
2,2016-08-17 22:32:51,2016-08-17 22:51:07
2,2016-08-18 09:24:37,2016-08-18 09:51:32
2,2016-08-18 10:31:41,2016-08-18 11:16:32
2,2016-08-18 13:13:26,2016-08-18 15:29:24
2,2016-08-18 15:54:18,2016-08-18 19:04:05
2,2016-08-18 19:47:44,2016-08-18 20:09:14
2,2016-08-19 09:11:54,2016-08-19 10:49:10
2,2016-08-19 11:19:59,2016-08-19 16:32:17
2,2016-08-22 16:30:57,2016-08-22 17:22:55
2,2016-08-22 18:19:57,2016-08-22 18:40:13
2,2016-08-23 09:17:10,2016-08-23 10:26:28
2,2016-08-23 11:31:54,2016-08-23 12:20:26
2,2016-08-23 13:15:10,2016-08-23 13:51:43
2,2016-08-23 13:59:40,2016-08-23 14:02:27
2,2016-08-23 15:54:21,2016-08-23 18:03:14
2,2016-08-23 18:04:09,2016-08-23 20:10:25
2,2016-08-23 20:17:13,2016-08-23 21:25:35
2,2016-08-24 07:16:44,2016-08-24 07:21:42
2,2016-08-24 11:05:42,2016-08-24 14:40:55
2,2016-08-24 18:44:21,2016-08-24 22:57:48
2,2016-08-25 10:20:16,2016-08-25 11:07:04
2,2016-08-25 11:22:44,2016-08-25 18:31:24
2,2016-08-25 21:30:35,2016-08-25 22:38:37
2,2016-08-26 07:30:42,2016-08-26 08:06:14
2,2016-08-26 08:55:49,2016-08-26 10:31:48
2,2016-08-26 12:16:43,2016-08-26 12:55:16
2,2016-08-26 12:58:22,2016-08-26 13:59:25
2,2016-08-26 16:31:47,2016-08-26 19:17:49
2,2016-08-26 20:01:35,2016-08-26 20:32:19
2,2016-08-29 12:07:39,2016-08-29 14:40:54
2,2016-08-29 16:10:55,2016-08-29 19:09:38
2,2016-08-29 19:35:07,2016-08-29 21:09:37
2,2016-08-30 07:18:22,2016-08-30 08:12:11
2,2016-08-30 11:10:51,2016-08-30 11:53:35
2,2016-08-30 12:06:21,2016-08-30 13:45:19
2,2016-08-30 14:21:48,2016-08-30 16:00:33
2,2016-08-30 16:06:41,2016-08-30 16:53:20
2,2016-08-30 19:18:29,2016-08-30 19:51:08
2,2016-08-31 07:23:33,2016-08-31 15:53:31
2,2016-08-31 16:55:40,2016-08-31 19:21:14
2,2016-08-31 20:07:10,2016-08-31 20:26:24
2,2016-09-01 08:19:37,2016-09-01 08:25:20
2,2016-09-01 09:52:02,2016-09-01 10:46:07
2,2016-09-01 11:09:09,2016-09-01 11:19:52
2,2016-09-01 11:57:54,2016-09-01 13:51:39
2,2016-09-01 14:46:57,2016-09-01 15:27:10
2,2016-09-01 16:56:34,2016-09-01 17:44:10
2,2016-09-01 18:39:26,2016-09-01 18:43:07
2,2016-09-02 15:17:43,2016-09-02 17:35:40
2,2016-09-02 21:44:55,2016-09-02 22:34:50
2,2016-09-05 07:34:20,2016-09-05 09:48:24
2,2016-09-05 10:57:52,2016-09-05 15:05:17
2,2016-09-05 18:22:31,2016-09-05 18:47:45
2,2016-09-05 19:02:15,2016-09-05 20:57:27
2,2016-09-05 21:29:08,2016-09-05 22:58:36
2,2016-09-06 10:14:20,2016-09-06 10:57:07
2,2016-09-06 11:33:35,2016-09-06 11:47:12
2,2016-09-06 15:42:31,2016-09-06 23:44:50
2,2016-09-07 07:23:22,2016-09-07 08:53:46
2,2016-09-07 09:33:36,2016-09-07 11:20:50
2,2016-09-07 13:10:54,2016-09-07 13:30:43
2,2016-09-07 13:55:55,2016-09-07 15:41:23
2,2016-09-07 16:04:19,2016-09-07 20:17:50
2,2016-09-07 21:08:23,2016-09-07 21:33:03
2,2016-09-07 21:33:07,2016-09-07 23:09:32
2,2016-09-08 10:02:31,2016-09-08 12:16:07
2,2016-09-08 18:14:12,2016-09-08 22:11:24
2,2016-09-09 07:21:46,2016-09-09 08:47:34
2,2016-09-09 10:23:52,2016-09-09 10:42:19
2,2016-09-09 12:37:10,2016-09-09 14:36:44
2,2016-09-09 14:44:00,2016-09-09 14:58:12
2,2016-09-09 16:43:20,2016-09-09 18:35:28
2,2016-09-09 18:42:04,2016-09-09 21:18:21
2,2016-09-09 21:50:01,2016-09-09 22:55:04
2,2016-09-12 07:11:20,2016-09-12 08:04:03
2,2016-09-12 13:32:16,2016-09-12 14:19:02
2,2016-09-12 16:01:34,2016-09-12 16:28:14
2,2016-09-12 17:07:16,2016-09-12 23:13:04
2,2016-09-13 07:56:13,2016-09-13 07:57:23
2,2016-09-13 10:05:00,2016-09-13 10:10:26
2,2016-09-13 16:00:34,2016-09-13 18:11:45
2,2016-09-13 19:11:37,2016-09-13 22:41:15
2,2016-09-14 11:07:43,2016-09-14 12:56:43
2,2016-09-14 16:06:24,2016-09-14 19:13:08
2,2016-09-14 20:21:40,2016-09-14 20:37:44
2,2016-09-15 10:40:31,2016-09-15 10:48:18
2,2016-09-15 19:40:32,2016-09-15 21:25:13
2,2016-09-16 07:53:55,2016-09-16 08:08:27
2,2016-09-16 10:52:59,2016-09-16 13:59:52
2,2016-09-16 19:09:20,2016-09-16 21:00:50
2,2016-09-16 21:05:04,2016-09-16 22:25:06
2,2016-09-19 08:04:59,2016-09-19 08:42:56
2,2016-09-19 17:54:39,2016-09-19 17:56:36
2,2016-09-19 20:20:32,2016-09-19 22:59:47
3,2016-08-01 00:00:00,2016-08-01 00:00:00
3,2016-08-01 07:36:54,2016-08-01 09:02:48
3,2016-08-01 10:41:50,2016-08-01 11:20:55
3,2016-08-01 11:26:03,2016-08-01 12:16:19
3,2016-08-01 14:04:59,2016-08-01 18:28:15
3,2016-08-01 18:30:05,2016-08-01 21:48:52
3,2016-08-02 08:42:14,2016-08-02 09:50:52
3,2016-08-02 11:16:21,2016-08-02 12:21:57
3,2016-08-03 07:29:49,2016-08-03 08:59:01
3,2016-08-03 11:12:59,2016-08-03 12:50:08
3,2016-08-03 13:39:42,2016-08-03 17:32:10
3,2016-08-03 21:17:25,2016-08-03 23:24:41
3,2016-08-04 09:10:27,2016-08-04 11:01:07
3,2016-08-04 11:25:22,2016-08-04 12:18:37
3,2016-08-04 12:50:34,2016-08-04 13:58:15
3,2016-08-04 14:04:44,2016-08-04 15:11:14
3,2016-08-04 15:44:39,2016-08-04 19:42:27
3,2016-08-04 20:12:45,2016-08-04 22:57:33
3,2016-08-04 23:02:34,2016-08-04 23:41:50
3,2016-08-05 10:35:51,2016-08-05 11:18:13
3,2016-08-05 11:33:04,2016-08-05 12:30:06
3,2016-08-05 14:06:36,2016-08-05 14:53:04
3,2016-08-05 16:39:08,2016-08-05 18:08:36
3,2016-08-05 20:25:14,2016-08-05 22:28:55
3,2016-08-08 07:09:22,2016-08-08 08:11:09
3,2016-08-08 09:32:54,2016-08-08 12:42:21
3,2016-08-08 14:32:00,2016-08-08 14:34:39
3,2016-08-08 17:27:49,2016-08-08 19:01:59
3,2016-08-08 19:49:02,2016-08-08 20:35:30
3,2016-08-08 21:29:02,2016-08-08 21:49:36
